Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
2.905105549999955,,,,1400,0,-0.047861328125,-0.957041015625,-0.030999038781336367,0.006137213873289265,0,-0.0471495945291023,0,0,0,0,0,0,0,-0.03892198600867746,-0.24988182605179163,0.006137213873289265,0.05859375,-0.04708166162204654,0,1,1,0.055,0,0,0,0,,
2.7726671250001336,,,,1418,0,-0.047763671875,-0.9569921875,-0.031015228417322436,0.0062383669778703485,0,-0.04725295882335436,0,0,0,0,0,0,0,-0.03874436417299327,-0.2498143806329337,0.0062383669778703485,0.05859375,-0.04694773222674951,0,1,1,0.075,0,0,0,0,,
13.402896275000167,,,,1436,0,-0.047900390625,-0.95705078125,-0.031008185138135868,0.0062254187343853415,0,-0.04693660803221106,0,0,0,0,0,0,0,-0.03884536605392292,-0.24986745041309524,0.0062254187343853415,0.05859375,-0.0471281875852375,0,1,1,0.045,0,0,0,0,,
24.25835030000016,,,,1454,0,-0.047646484375,-0.956826171875,-0.03101967335721237,0.00647121235865402,0,-0.0474912676791434,0,0,0,0,0,0,0,-0.03882162056544654,-0.2499218864732742,0.00647121235865402,0.05859375,-0.04739071132471572,0,1,1,0.075,0,0,0,0,,
35.205045800000164,,,,1472,0,-0.047705078125,-0.9570703125,-0.030980291464486366,0.0064883849207552306,0,-0.04712756815237496,0,0,0,0,0,0,0,-0.039065657634966125,-0.24989791530393637,0.0064883849207552306,0.05859375,-0.04685511727765602,0,1,1,0.075,0,0,0,0,,
45.82147932500015,,,,1490,0,-0.047841796875,-0.957021484375,-0.03094414341900302,0.00654447151369367,0,-0.04700443708886536,0,0,0,0,0,0,0,-0.03925784543711794,-0.2498441023850072,0.00654447151369367,0.05859375,-0.04701721992314984,0,1,1,0.04,0,0,0,0,,
56.528193675000146,,,,1508,0,-0.04775390625,-0.956943359375,-0.03097653500617138,0.0062851477295042014,0,-0.04597424203874263,0,0,0,0,0,0,0,-0.039110431043850695,-0.24991712463482307,0.0062851477295042014,0.05859375,-0.0462350861454667,0,1,1,0.09,0,0,0,0,,
67.23865295000014,,,,1526,0,-0.047744140625,-0.957158203125,-0.031027589723083296,0.0062550106843367505,0,-0.04684696280955275,0,0,0,0,0,0,0,-0.03885457014151519,-0.25000870982554707,0.0062550106843367505,0.05859375,-0.04722611569355761,0,1,1,0.095,0,0,0,0,,
78.0127180250002,,,,1544,0,-0.047744140625,-0.957177734375,-0.031016153647324355,0.0063985564533800355,0,-0.04594356233819918,0,0,0,0,0,0,0,-0.038904900111827775,-0.24998121310162447,0.0063985564533800355,0.05859375,-0.046363785840308716,0,1,1,0.1,0,0,0,0,,
88.83656995000013,,,,1562,0,-0.0478125,-0.957109375,-0.031063291446621982,0.00622658755005298,0,-0.045858836529592634,0,0,0,0,0,0,0,-0.03863272488049613,-0.2500298279009117,0.00622658755005298,0.05859375,-0.04598962614883408,0,1,1,0.07,0,0,0,0,,
99.25545237500008,,,,1580,0,-0.047783203125,-0.95716796875,-0.031018941768776943,0.006285775024142983,0,-0.04644285876731817,0,0,0,0,0,0,0,-0.03904420783215213,-0.2501394950120779,0.006285775024142983,0.05859375,-0.04609108190916915,0,1,1,0.065,0,0,0,0,,
109.58219615000019,,,,1598,-0.0001171875,-0.047822265625,-0.9575390625,-0.030979050543402966,0.006061326469109194,0,-0.046001993947285935,0,0,0,0,0,0,0,-0.0392451606811975,-0.2500689734265972,0.006061326469109194,0.05859375,-0.04610560766157454,0,1,1,0.065,0,0,0,0,,
120.40586512500013,,,,1616,0,-0.047890625,-0.957216796875,-0.031008861131537523,0.0063332183526988465,0,-0.045723250156269366,0,0,0,0,0,0,0,-0.039189245499909695,-0.250215930242368,0.0063332183526988465,0.05859375,-0.04602949001268772,0,1,1,0.1,0,0,0,0,,
131.02240387500015,,,,1634,0,-0.04775390625,-0.95736328125,-0.030990447731597436,0.0061586440118453776,0,-0.04580727019179269,0,0,0,0,0,0,0,-0.039302334751469735,-0.25020370954695154,0.0061586440118453776,0.05859375,-0.04574220898931614,0,1,1,0.085,0,0,0,0,,
141.1574099500002,,,,1652,0,-0.04787109375,-0.957197265625,-0.030994944108968827,0.0062791973816726755,0,-0.04622758108610665,0,0,0,0,0,0,0,-0.03910656139165354,-0.2500385356859691,0.0062791973816726755,0.05859375,-0.045997298543267166,0,1,1,0.1,0,0,0,0,,
151.4265394000002,,,,1670,0,-0.04802734375,-0.95736328125,-0.030984688346631154,0.006296943695951172,0,-0.0459091886343413,0,0,0,0,0,0,0,-0.039374043756515126,-0.25023622382277305,0.006296943695951172,0.05859375,-0.04621685291004072,0,1,1,0.1,0,0,0,0,,
161.67406652500011,,,,1688,0,-0.047939453125,-0.958798828125,-0.030990682376857915,0.006238463626416426,0,-0.04560938600014552,0,0,0,0,0,0,0,-0.03923243746532345,-0.2501354091079515,0.006238463626416426,0.05859375,-0.04565125665359728,0,1,1,0.09,0,0,0,0,,
