Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.24390324999985752,,,,1000,0,-0.04833984375,-0.9564453125,-0.030947069538660183,0.02114654506354952,0,-0.03860381485608247,0,0,0,0,0,0,0,-0.0391010441508713,-0.24970721441733662,0.02114654506354952,0.0625,-0.045923996532276204,0,1,1,0.05,0,0,0,0,,
0.2596122499997727,,,,1000,0,-0.04794921875,-0.95634765625,-0.030980617274874174,0.02104797830142889,0,-0.040849697582516206,0,0,0,0,0,0,0,-0.039018030502022426,-0.24985250543030105,0.02104797830142889,0.0625,-0.04033492287547355,0,1,1,0.1,0,0,0,0,,
0.7913539999997476,,,,1000,0,-0.04736328125,-0.95703125,-0.030949083718133263,0.021192523777893733,0,-0.03627260718484211,0,0,0,0,0,0,0,-0.039102921235375426,-0.24972279873265063,0.021192523777893733,0.0625,-0.039888353680339925,0,1,1,0,0,0,0,0,,
1.3649204999997748,,,,1000,0,-0.0478515625,-0.9564453125,-0.03098474064211502,0.02093875280155924,0,-0.03511007959508625,0,0,0,0,0,0,0,-0.03885365619355267,-0.24971619214977828,0.02093875280155924,0.0625,-0.03908651993861553,0,1,1,0.1,0,0,0,0,,
1.982391249999776,,,,1000,0,-0.04755859375,-0.95673828125,-0.03106768203766478,0.02134168755379838,0,-0.03636884127576935,0,0,0,0,0,0,0,-0.038707970110573316,-0.2501349527150175,0.02134168755379838,0.0625,-0.03850238332176952,0,1,1,0,0,0,0,0,,
2.5745554999997835,,,,1000,0,-0.04814453125,-0.9568359375,-0.031074508624321363,0.021355583190180376,0,-0.03763212220432581,0,0,0,0,0,0,0,-0.03855781577639271,-0.25003125580938096,0.021355583190180376,0.0625,-0.03823778920513878,0,1,1,0.1,0,0,0,0,,
3.076418999999808,,,,1000,0,-0.0478515625,-0.95693359375,-0.031078614140295262,0.02126074081676443,0,-0.04169327702323568,0,0,0,0,0,0,0,-0.038496003434435315,-0.2499973830109447,0.02126074081676443,0.0625,-0.038729350114926564,0,1,1,0,0,0,0,0,,
3.635978749999823,,,,1000,0,-0.04765625,-0.95673828125,-0.030984071125762718,0.02153715443402416,0,-0.042693160457794775,0,0,0,0,0,0,0,-0.03872862699990898,-0.2495866066515476,0.02153715443402416,0.0625,-0.03930353211423946,0,1,1,0.05,0,0,0,0,,
4.157419249999803,,,,1000,0,-0.048046875,-0.956640625,-0.03105940433760985,0.021055509531896575,0,-0.042358926310236904,0,0,0,0,0,0,0,-0.03882798578935072,-0.25019863560580663,0.021055509531896575,0.0625,-0.03977270050474881,0,1,1,0,0,0,0,0,,
4.746211999999802,,,,1000,0,-0.04765625,-0.956640625,-0.031023339019133418,0.021242515765952544,0,-0.042559067262268956,0,0,0,0,0,0,0,-0.03914933541038348,-0.2502745474934129,0.021242515765952544,0.0625,-0.04027959687148549,0,1,1,0.1,0,0,0,0,,
5.324870249999779,,,,1000,0,-0.04775390625,-0.9568359375,-0.031019521686706797,0.02129919528375933,0,-0.042543422862079426,0,0,0,0,0,0,0,-0.03875150120001873,-0.2498507349343712,0.02129919528375933,0.0625,-0.04065762383826948,0,1,1,0.05,0,0,0,0,,
5.903243499999773,,,,1000.1465041666661,0,-0.04794921875,-0.95634765625,-0.030949169519615523,0.021414010451599366,0,-0.04066430335316857,0,0,0,0,0,0,0,-0.039098336460734226,-0.24971879786859782,0.021414010451599366,0.0625,-0.04067591864118617,0,1,1,0,0,0,0,0,,
6.473257499999855,,,,1006.1988541666657,0,-0.04794921875,-0.95703125,-0.030938365108541154,0.021335595279090087,0,-0.043723511414428755,0,0,0,0,0,0,0,-0.039152971770020806,-0.2496999051937397,0.021335595279090087,0.0625,-0.04108903718853163,0,1,1,0.05,0,0,0,0,,
7.036916499999795,,,,1015.6158874999986,0,-0.04765625,-0.95673828125,-0.030960285838811153,0.021461337061266482,0,-0.04225689729638839,0,0,0,0,0,0,0,-0.039155923638747044,-0.24985203568003564,0.021461337061266482,0.0625,-0.04131898199245808,0,1,1,0.15,0,0,0,0,,
7.612922249999829,,,,1025.186454166665,0,-0.04794921875,-0.95654296875,-0.0310579980906834,0.021547493901606977,0,-0.04277377406649309,0,0,0,0,0,0,0,-0.038662439467978774,-0.2500235192578039,0.021547493901606977,0.0625,-0.041528076479691575,0,1,1,0.1,0,0,0,0,,
8.174352249999856,,,,1034.567391666665,0,-0.048046875,-0.95673828125,-0.031016988048665355,0.020924410122585994,0,-0.042737944365177735,0,0,0,0,0,0,0,-0.038809930283151294,-0.2498919216804197,0.020924410122585994,0.0625,-0.04177677538389315,0,1,1,0.15,0,0,0,0,,
8.766912999999827,,,,1044.3998374999987,0,-0.0482421875,-0.95732421875,-0.03101984247675476,0.021150924751467914,0,-0.041454254740955515,0,0,0,0,0,0,0,-0.03912070790986563,-0.2502221247382709,0.021150924751467914,0.0625,-0.04176903859083746,0,1,1,0,0,0,0,0,,
9.368835999999822,,,,1054.4364416666651,0,-0.0484375,-0.95673828125,-0.031062995477897044,0.021074446263399885,0,-0.04265783305150778,0,0,0,0,0,0,0,-0.03881472074496151,-0.25020980958954037,0.021074446263399885,0.0625,-0.041889771334529785,0,1,1,0.1,0,0,0,0,,
9.95732999999975,,,,1064.294341666666,0,-0.048046875,-0.95673828125,-0.030981139908414657,0.02131332235971326,0,-0.04230280910900138,0,0,0,0,0,0,0,-0.039219006513711574,-0.25005703815511554,0.02131332235971326,0.0625,-0.041904721254652146,0,1,1,0,0,0,0,0,,
10.474243749999813,,,,1072.9352249999986,0,-0.0482421875,-0.95673828125,-0.030987303843635166,0.021087416006528255,0,-0.042795639981146986,0,0,0,0,0,0,0,-0.03890049219706426,-0.2497804716807004,0.021087416006528255,0.0625,-0.04207434974804554,0,1,1,0,0,0,0,0,,
11.012398249999713,,,,1081.847466666665,0,-0.048046875,-0.9572265625,-0.030950697404110057,0.020992265160654007,0,-0.04261264593977884,0,0,0,0,0,0,0,-0.03912316558477147,-0.24975402480757497,0.020992265160654007,0.0625,-0.04213313176167161,0,1,1,0,0,0,0,0,,
11.605272999999858,,,,1091.7251749999991,0,-0.0478515625,-0.95703125,-0.03101882276223117,0.021334369795586314,0,-0.04255975220557874,0,0,0,0,0,0,0,-0.03887360002926262,-0.24996807732595205,0.021334369795586314,0.0625,-0.04218800369033155,0,1,1,0.15,0,0,0,0,,
12.155860749999734,,,,1100.9396583333328,0,-0.04794921875,-0.95673828125,-0.030979563625050464,0.021656269020883846,0,-0.04420810963751593,0,0,0,0,0,0,0,-0.03903363999272271,-0.24986094444710902,0.021656269020883846,0.0625,-0.04248771371600503,0,1,1,0.05,0,0,0,0,,
12.718134999999823,,,,1110.2925083333332,0,-0.04775390625,-0.9568359375,-0.030985743296949097,0.021400904470087197,0,-0.042078676199118176,0,0,0,0,0,0,0,-0.039016733125176006,-0.24988609251566687,0.021400904470087197,0.0625,-0.042512309447455966,0,1,1,0.05,0,0,0,0,,
13.289368499999776,,,,1119.7916833333322,0,-0.04833984375,-0.95693359375,-0.030951908326488413,0.021139896655426406,0,-0.043774705699018764,0,0,0,0,0,0,0,-0.03913654924317969,-0.2497756492373519,0.021139896655426406,0.0625,-0.0426158443957412,0,1,1,0.05,0,0,0,0,,
