Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.05295300000000861,,,,1400,0,-0.041796875,-0.95,-0.049414216010314746,-0.06358027214335192,0,-0.03692723945195865,0,0,0,0,0,0,0,0.02672406717502764,-0.30955781494798007,-0.06358027214335192,0.05859375,-0.03717186932497342,0,1,1,0,0,0,0,0,,
0.052286999999993714,,,,1404,0,-0.04296875,-0.949609375,-0.049366532107996096,-0.06397151519021498,0,-0.035342277007143985,0,0,0,0,0,0,0,0.026214677914250962,-0.30974269774658114,-0.06397151519021498,0.05859375,-0.037329014741813514,0,1,1,0,0,0,0,0,,
10.180303000000002,,,,1408,0,-0.04140625,-0.95,-0.04942254512262974,-0.063348746856334,0,-0.03753682652862933,0,0,0,0,0,0,0,0.02696634527146143,-0.30937221951884003,-0.063348746856334,0.05859375,-0.0372414054609394,0,1,1,0.2,0,0,0,0,,
20.320711999999986,,,,1412,0,-0.04296875,-0.950390625,-0.04948390640110906,-0.06405919620373322,0,-0.03924175457036736,0,0,0,0,0,0,0,0.026907249324701364,-0.30984890149412664,-0.06405919620373322,0.05859375,-0.037548442577082314,0,1,1,0,0,0,0,0,,
30.452053999999993,,,,1416,0,-0.042578125,-0.95,-0.04945595419893174,-0.06416430455954336,0,-0.03757771059279176,0,0,0,0,0,0,0,0.02676599079720434,-0.30979993502330117,-0.06416430455954336,0.05859375,-0.03714715703083233,0,1,1,0.2,0,0,0,0,,
40.581452999999996,,,,1420,0,-0.04296875,-0.95078125,-0.04943235729491187,-0.06357772985973495,0,-0.03866410758447558,0,0,0,0,0,0,0,0.02688973154390903,-0.30951560868126043,-0.06357772985973495,0.05859375,-0.037710111710882635,0,1,1,0.2,0,0,0,0,,
50.701683,,,,1424,0,-0.0421875,-0.95078125,-0.04946858375997359,-0.06386172794767533,0,-0.03631472372364515,0,0,0,0,0,0,0,0.026854044279939975,-0.3097978303403331,-0.06386172794767533,0.05859375,-0.037367695592835606,0,1,1,0,0,0,0,0,,
60.83239999999999,,,,1428,0,-0.041796875,-0.950390625,-0.04946632149433391,-0.06433449035534614,0,-0.03898559004153952,0,0,0,0,0,0,0,0.026959624704332948,-0.30967685436768294,-0.06433449035534614,0.05859375,-0.037638368741943554,0,1,1,0.2,0,0,0,0,,
70.954093,,,,1432,0,-0.0421875,-0.950390625,-0.04942077323651105,-0.06404177108674178,0,-0.03720240383541434,0,0,0,0,0,0,0,0.026550993253979756,-0.30977551320074526,-0.06404177108674178,0.05859375,-0.03729945994109497,0,1,1,0,0,0,0,0,,
81.080845,,,,1436,0,-0.041015625,-0.950390625,-0.04944184792276683,-0.0641796387408382,0,-0.03798830927418648,0,0,0,0,0,0,0,0.02664580697727146,-0.3098241204548857,-0.0641796387408382,0.05859375,-0.037653047123130466,0,1,1,0,0,0,0,0,,
91.204051,,,,1440,0,-0.041796875,-0.950390625,-0.04944641413839332,-0.0638961449626402,0,-0.037123060001004196,0,0,0,0,0,0,0,0.026706954498376324,-0.30979404770758145,-0.0638961449626402,0.05859375,-0.0379280740326165,0,1,1,0.2,0,0,0,0,,
101.35903600000002,,,,1444,0,-0.0421875,-0.951171875,-0.049478663203765504,-0.06375375720882866,0,-0.037699038670511456,0,0,0,0,0,0,0,0.02696467344368019,-0.30975579549221227,-0.06375375720882866,0.05859375,-0.03763672575992896,0,1,1,0,0,0,0,0,,
111.62898600000003,,,,1448,0,-0.041796875,-0.950390625,-0.049469799386670094,-0.06434555361259825,0,-0.03752705116148081,0,0,0,0,0,0,0,0.026970150591384728,-0.3096899968148691,-0.06434555361259825,0.05859375,-0.03762168301767858,0,1,1,0,0,0,0,0,,
121.73440799999999,,,,1452,0,-0.0421875,-0.95,-0.04943992357535869,-0.06401549580854074,0,-0.036023342093176966,0,0,0,0,0,0,0,0.026705102674023234,-0.30975172886750746,-0.06401549580854074,0.05859375,-0.03732194676246876,0,1,1,0,0,0,0,0,,
131.855031,,,,1456,0,-0.041796875,-0.951171875,-0.049530248350186566,-0.06411385069110517,0,-0.036097354686411384,0,0,0,0,0,0,0,0.027240591147101055,-0.3098309336494054,-0.06411385069110517,0.05859375,-0.03782530826905815,0,1,1,0.2,0,0,0,0,,
141.9987,,,,1460,0,-0.042578125,-0.950390625,-0.049471044116998084,-0.06429582432383252,0,-0.03598197689912006,0,0,0,0,0,0,0,0.026711165401047277,-0.3099574528520847,-0.06429582432383252,0.05859375,-0.03743558130803602,0,1,1,0,0,0,0,0,,
152.13007199999998,,,,1464,0,-0.0421875,-0.95078125,-0.049422967389745956,-0.06433330379172929,0,-0.03537640832466478,0,0,0,0,0,0,0,0.026789894288855663,-0.30955154418420483,-0.06433330379172929,0.05859375,-0.037152383567815764,0,1,1,0,0,0,0,0,,
162.23651,,,,1468,0,-0.041015625,-0.950390625,-0.04950405680508035,-0.06419935213188144,0,-0.03748526935182801,0,0,0,0,0,0,0,0.027189261359992927,-0.3097040203559759,-0.06419935213188144,0.05859375,-0.037467264995955055,0,1,1,0,0,0,0,0,,
172.356838,,,,1472,0,-0.041796875,-0.95078125,-0.04946742644268359,-0.06416557963473976,0,-0.03637121537242373,0,0,0,0,0,0,0,0.02677027304331094,-0.3098737256079006,-0.06416557963473976,0.05859375,-0.03655502123504956,0,0,1,0,0,0,0,0,,
182.46319,,,,1476,0,-0.041796875,-0.950390625,-0.04956450597521406,-0.06454891554639645,0,-0.036481219999232206,0,0,0,0,0,0,0,0.02682276147586144,-0.3104818990364662,-0.06454891554639645,0.05859375,-0.03722284434830144,0,1,1,0,0,0,0,0,,
192.588197,,,,1480,0,-0.041796875,-0.949609375,-0.04948779898968954,-0.06438033763996134,0,-0.03763823367897073,0,0,0,0,0,0,0,0.027205543277316252,-0.3095770980359457,-0.06438033763996134,0.05859375,-0.03782849113569899,0,0,1,0.2,0,0,0,0,,
202.71485300000003,,,,1484,0,-0.0421875,-0.95078125,-0.04945413845361155,-0.06437832500351257,0,-0.03735812607016373,0,0,0,0,0,0,0,0.0271582327586389,-0.30939533624832133,-0.06437832500351257,0.05859375,-0.03742650798504734,0,1,1,0,0,0,0,0,,
212.86903,,,,1488,0,-0.04140625,-0.95078125,-0.04945893255872298,-0.06454402770246154,0,-0.037332333450002544,0,0,0,0,0,0,0,0.027141241603622725,-0.30944495304875147,-0.06454402770246154,0.05859375,-0.03719042179876246,0,1,1,0.2,0,0,0,0,,
223.01758000000004,,,,1492,-0.011328125,-0.02734375,-0.953125,-0.04945385723447776,-0.06426290682175204,0,-0.03830602939036119,0,0,0,0,0,0,0,0.026662054405923685,-0.3098896008015829,-0.06426290682175204,0.059765625,-0.03740545973260334,0,1,1,0.2,0,0,0,0,,
233.13682200000002,,,,1496,0,-0.041796875,-0.951171875,-0.04936875071692255,-0.06445130297867677,0,-0.03647134700675098,0,0,0,0,0,0,0,0.026773211934277,-0.3091992621748504,-0.06445130297867677,0.05859375,-0.03676143234538089,0,1,1,0,0,0,0,0,,
